_vname_,_label_,_x_,_yhat_,_ids_
cantril_ladder,model_2b_rf_explainer,0.1,0.6826420809076909,0
cantril_ladder,model_2b_rf_explainer,0.2,0.6826420809076909,0
cantril_ladder,model_2b_rf_explainer,0.30000000000000004,0.6826420809076909,0
cantril_ladder,model_2b_rf_explainer,0.4,0.6826420809076909,0
cantril_ladder,model_2b_rf_explainer,0.5,0.6826420809076909,0
cantril_ladder,model_2b_rf_explainer,0.6000000000000001,0.6840088733718884,0
cantril_ladder,model_2b_rf_explainer,0.7000000000000001,0.6840088733718884,0
cantril_ladder,model_2b_rf_explainer,0.8,0.6840088733718884,0
cantril_ladder,model_2b_rf_explainer,0.9,0.6840088733718884,0
cantril_ladder,model_2b_rf_explainer,1.0,0.6840088733718884,0
cantril_ladder,model_2b_rf_explainer,1.1,0.6833647221730923,0
cantril_ladder,model_2b_rf_explainer,1.2000000000000002,0.6833647221730923,0
cantril_ladder,model_2b_rf_explainer,1.3,0.6833647221730923,0
cantril_ladder,model_2b_rf_explainer,1.4000000000000001,0.6833647221730923,0
cantril_ladder,model_2b_rf_explainer,1.5,0.6833647221730923,0
cantril_ladder,model_2b_rf_explainer,1.6,0.6757065956541369,0
cantril_ladder,model_2b_rf_explainer,1.7000000000000002,0.6757065956541369,0
cantril_ladder,model_2b_rf_explainer,1.8,0.6757065956541369,0
cantril_ladder,model_2b_rf_explainer,1.9000000000000001,0.6757065956541369,0
cantril_ladder,model_2b_rf_explainer,2.0,0.6757065956541369,0
cantril_ladder,model_2b_rf_explainer,2.1,0.6749682139437382,0
cantril_ladder,model_2b_rf_explainer,2.2,0.6749682139437382,0
cantril_ladder,model_2b_rf_explainer,2.3000000000000003,0.6749682139437382,0
cantril_ladder,model_2b_rf_explainer,2.4000000000000004,0.6749682139437382,0
cantril_ladder,model_2b_rf_explainer,2.5,0.6749682139437382,0
cantril_ladder,model_2b_rf_explainer,2.6,0.6690308166762471,0
cantril_ladder,model_2b_rf_explainer,2.7,0.6690308166762471,0
cantril_ladder,model_2b_rf_explainer,2.8000000000000003,0.6690308166762471,0
