run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
33,20240659,0.006886908,0.007406385,0.0067461096,0.0068232985,0.007885974,0.0076199183,0.07353485,0.027676623,0.0674979,0.011082396,0.11031099,0.046163756,0.04330425,0.090633,0.18079452,0.0058025303,0.00913848,0.011429878,0.0078610815,0.0059189014,0.0078096665,0.006440434,0.0065937135,0.00647192,0.005855051,0.010068494,0.024096346,0.006427042,0.005604621,0.006809828,0.0071230144,0.00804808,0.0077655967,0.008405838,0.0063739982,0.005225467,0.006160438,0.0057603735,0.008770693,0.005033684,0.0055521033,0.0053351508,0.0060667517,0.0071493587,0.005583609,0.0061781737,0.006156308,0.006214627,0.0069476482,0.0053091673,0.0067264866,0.005757584,0.006137057,0.006146081,0.0052758353,0.0061893393,0.0075792186,0.0063335667
34,20240660,0.007005595,0.0076162545,0.007186311,0.006788981,0.008198956,0.0077682114,0.07526274,0.027008347,0.06708868,0.010228042,0.118879385,0.046131775,0.03885326,0.068877414,0.18528622,0.0062233377,0.009736266,0.012119609,0.007428053,0.006096515,0.008603111,0.0061144107,0.0061957184,0.006287572,0.007145971,0.014228695,0.02444641,0.0064279465,0.005794379,0.006894518,0.00797185,0.009320419,0.0067563853,0.008260982,0.0065287603,0.005267443,0.0070776623,0.0060248617,0.0067795166,0.005376291,0.0055123656,0.0061500655,0.0066348966,0.007140624,0.005452922,0.0066106054,0.005282084,0.006402175,0.0061094165,0.005396035,0.0073717493,0.005705275,0.0061781676,0.008428682,0.0056380704,0.0067902794,0.007484996,0.0064247823
35,20240661,0.007007852,0.0074978718,0.0071293577,0.006690476,0.008380972,0.007567103,0.07827647,0.027501464,0.08567242,0.010910622,0.08771652,0.052762367,0.03859423,0.076719396,0.17866898,0.0065057734,0.0108857425,0.012305337,0.007294995,0.006210143,0.0090168575,0.0068381713,0.0052773748,0.006892052,0.0073132846,0.012703017,0.024893051,0.0059967246,0.0057516657,0.0074441107,0.007921629,0.009238746,0.0070832064,0.008085562,0.0071106716,0.0059231883,0.00701576,0.005782049,0.0059950566,0.005358526,0.00625573,0.006509598,0.0063180323,0.0066202777,0.005584433,0.007225369,0.005687008,0.0060734595,0.0066052903,0.004992123,0.00883623,0.0056625293,0.005968839,0.0065892986,0.00518255,0.0064252503,0.007448927,0.0060763485
36,20240662,0.006866187,0.007178859,0.006985768,0.0065223295,0.008451874,0.00766056,0.081009455,0.028938854,0.07767765,0.0116093,0.123299934,0.042413533,0.035485443,0.075212285,0.17683321,0.00583261,0.00915621,0.012058066,0.006680114,0.005763149,0.0071260976,0.006417134,0.0053162463,0.0062952833,0.0071593593,0.011723931,0.027226483,0.006104311,0.005579347,0.007133874,0.007882162,0.007974877,0.0070915893,0.0071907127,0.0062358,0.005500132,0.0060913814,0.0059387307,0.0072391564,0.0051006386,0.005299122,0.0064802743,0.0062023327,0.0073764427,0.0053616823,0.006049731,0.0053041293,0.0059868027,0.0061149825,0.0053943014,0.0072401226,0.0054710074,0.006417857,0.0048425887,0.005804387,0.006249351,0.0069582798,0.005483908
37,20240663,0.0071599614,0.008168182,0.0069452818,0.0068266615,0.008963699,0.008121172,0.08694061,0.026252003,0.06181657,0.0144004,0.10736041,0.03861449,0.040639423,0.07869034,0.17031549,0.0062481225,0.010109984,0.012447104,0.008254585,0.006306122,0.008161751,0.0070807594,0.0060874643,0.006555795,0.007115211,0.013055859,0.024829991,0.0062158955,0.006196617,0.008062071,0.0083082095,0.008983507,0.008071031,0.009129899,0.006894841,0.006246156,0.006657101,0.00623976,0.011015569,0.005763817,0.006320836,0.0065188697,0.007069071,0.008516191,0.0059188292,0.00745437,0.006325086,0.0065012635,0.004106646,0.005546289,0.006100599,0.005543597,0.006980166,0.0066129076,0.0054666796,0.006687164,0.006864147,0.006215384
38,20240664,0.0067388494,0.007634504,0.006590819,0.0063119363,0.0076162447,0.007351188,0.081081875,0.024062552,0.07324356,0.009394037,0.103965536,0.03866641,0.04293654,0.09370502,0.19078548,0.0058563147,0.008671115,0.011392855,0.007906439,0.0060176207,0.0077289673,0.0060638497,0.005068719,0.0064018467,0.0067674965,0.011069926,0.019459132,0.0064211884,0.0051317457,0.0072409823,0.007358222,0.007578022,0.0068089003,0.008002375,0.0061690523,0.005217085,0.0057786894,0.0056827026,0.009016022,0.0050644795,0.0061676675,0.006010018,0.0059508258,0.0070161447,0.0058593713,0.0055810707,0.005718813,0.0061902083,0.0058721146,0.005601909,0.007607389,0.005581287,0.0061935964,0.0077900044,0.0053814,0.005960232,0.0076533905,0.005906261
39,20240665,0.00688402,0.007240604,0.0069887,0.006424476,0.007764217,0.00723189,0.0767612,0.026389072,0.07123618,0.01070758,0.08637498,0.045704357,0.030835068,0.09981518,0.21132919,0.005836469,0.008462023,0.011557809,0.0073344274,0.0055199713,0.0074550663,0.0064175697,0.004532327,0.006407168,0.007101405,0.01315895,0.024168493,0.006227418,0.005868798,0.0073606614,0.007183225,0.00813785,0.005381873,0.008616729,0.005920254,0.0057890145,0.0053427718,0.0055209403,0.0076146172,0.0050762794,0.0058619427,0.0061537963,0.0059855287,0.0041244123,0.005265631,0.006462888,0.0057146214,0.0061632665,0.00568716,0.0048971875,0.0068706456,0.0057493714,0.006369054,0.0067518046,0.005151329,0.0062029613,0.0072869877,0.0056226687
40,20240666,0.007249195,0.0074816025,0.007153032,0.0069339755,0.008318835,0.008496476,0.07967266,0.0304855,0.06856497,0.011353958,0.10200086,0.04783642,0.03651095,0.09486792,0.1615336,0.0065057436,0.009285829,0.012268682,0.007884057,0.0059977397,0.0083677415,0.0065188715,0.00570702,0.0073295995,0.007441671,0.013692541,0.024928525,0.006329661,0.0061446847,0.007411466,0.008831536,0.008136836,0.006458212,0.008481526,0.0066552553,0.006316937,0.007402394,0.0061965985,0.0078404425,0.005662659,0.005670739,0.0063100187,0.0066224593,0.0060079633,0.005725684,0.006384826,0.0064211157,0.0064112325,0.0049306145,0.005702949,0.007786312,0.006296597,0.0063768327,0.0066858632,0.005638522,0.0063632578,0.0081314035,0.0062774476
41,20240667,0.0067368243,0.0076579475,0.0068248804,0.006817956,0.008208042,0.007925841,0.08470589,0.029942548,0.06401907,0.009885704,0.11916878,0.034892682,0.036753245,0.07558798,0.19074215,0.0062845685,0.008864036,0.011084769,0.0076961895,0.0060166325,0.008622072,0.0066744834,0.0049843355,0.005799155,0.007103799,0.011936449,0.02160492,0.006223529,0.0057814,0.007639574,0.007937286,0.008233282,0.00681935,0.0076424903,0.0063909558,0.0055653597,0.006920332,0.005763987,0.009473076,0.0053738607,0.0066909418,0.0063521266,0.006006962,0.005320409,0.0057304185,0.007431687,0.005962625,0.0061058206,0.008147047,0.005198745,0.006393066,0.0061590876,0.006547305,0.006007071,0.0055253706,0.0064911647,0.0076233516,0.006001458
42,20240668,0.0065620476,0.0076323897,0.0066706827,0.00641011,0.008092429,0.0074858055,0.087806396,0.028031548,0.08912825,0.011514659,0.09087449,0.044610526,0.034609377,0.08285563,0.1881301,0.0055014137,0.009203797,0.0122747775,0.0076175802,0.0056174747,0.008771403,0.00618019,0.0046284785,0.0054351003,0.0069598015,0.013231907,0.023403676,0.00594625,0.00539674,0.007067943,0.007524911,0.008043076,0.006146393,0.008125372,0.0060264072,0.0051995306,0.006090644,0.005521962,0.007804793,0.005046788,0.0052746846,0.00594494,0.006103078,0.006557519,0.0050800643,0.005953634,0.0052368906,0.005770957,0.006820863,0.0053452365,0.006716977,0.005224958,0.006271094,0.0063726194,0.004958898,0.00581738,0.00702605,0.006343446
43,20240669,0.007048843,0.0072768684,0.006998111,0.0063633774,0.008102659,0.007835532,0.07678177,0.027933285,0.079596296,0.010708773,0.120742336,0.036422264,0.040527575,0.075698905,0.18039177,0.0060167066,0.009716334,0.012172194,0.007619074,0.005913697,0.008772725,0.006656111,0.005063261,0.0064566517,0.007078733,0.016823607,0.02395645,0.006380887,0.005262885,0.007516276,0.0076135625,0.0083487015,0.0064056762,0.008267165,0.0062811603,0.0057932627,0.0059243226,0.005900264,0.006108749,0.0050445898,0.0059115794,0.006008555,0.006426127,0.0053698584,0.0057062274,0.005101322,0.005877143,0.0062824176,0.0050178575,0.005327752,0.0065895584,0.0055951704,0.0066846395,0.0061729415,0.0052913744,0.0063780663,0.006226152,0.0065119094
44,20240670,0.007210545,0.0074141407,0.006938958,0.006584555,0.009213401,0.007896702,0.086589575,0.026826452,0.08764688,0.014948212,0.104519024,0.040113166,0.037341163,0.07657323,0.16535565,0.0059162606,0.009989035,0.011467752,0.0074634696,0.0060385275,0.0072678616,0.0066831447,0.0051669255,0.006151551,0.007216166,0.016265847,0.024205506,0.0063481852,0.0060265376,0.008220362,0.007287282,0.008591535,0.006198902,0.008327638,0.0061430237,0.005229724,0.0064738104,0.006154089,0.0074703987,0.005254045,0.0054752952,0.0062830695,0.0063207517,0.0063764015,0.0056636967,0.00703967,0.0059481864,0.0063177715,0.0068622776,0.0051192236,0.007449217,0.0055484837,0.006298135,0.007522748,0.0054357178,0.006052033,0.0074703144,0.00608772
45,20240671,0.0069565685,0.0076250937,0.007044389,0.0066389744,0.008175506,0.007700674,0.08599814,0.027784113,0.08322093,0.011585986,0.09789438,0.04480465,0.0375609,0.08230858,0.16820598,0.006098028,0.008137195,0.0134476535,0.007223975,0.0059965104,0.008206714,0.0063023306,0.0058803298,0.006020237,0.0075436793,0.016091168,0.027669435,0.0061809933,0.005751019,0.0073847068,0.0071782316,0.0082107885,0.006399811,0.008188843,0.006489447,0.00517495,0.006437923,0.0055407733,0.0067261783,0.005523114,0.0056353714,0.0054988386,0.0063964925,0.008340401,0.0053571,0.006688426,0.0056191995,0.0060621174,0.005888559,0.005212705,0.0077769323,0.005579178,0.0062520527,0.0068538818,0.0052568573,0.0063803853,0.00787515,0.0060174945
46,20240672,0.0066689705,0.0074320217,0.0068105906,0.0065942756,0.0076605016,0.007700541,0.08061078,0.02617402,0.068142585,0.011550696,0.10902009,0.04491207,0.042791806,0.078633755,0.18645227,0.0058438196,0.008507545,0.01143349,0.007291999,0.006021972,0.008901786,0.0065894374,0.004276349,0.005326429,0.007048959,0.012590586,0.025371173,0.0062054913,0.0055131214,0.008062494,0.0075743566,0.008192619,0.0065901983,0.008214647,0.006283233,0.0055288905,0.0060254196,0.005705444,0.009010086,0.0055002035,0.00614283,0.005893095,0.006049813,0.0077190753,0.005524538,0.006981217,0.005696317,0.0061870953,0.004531877,0.004982545,0.007079654,0.005483194,0.0061655925,0.0064015454,0.0054482375,0.0065869386,0.008269234,0.006092481
47,20240673,0.007272391,0.0074485694,0.007394016,0.007077683,0.008490193,0.008234353,0.08247292,0.027920699,0.07846077,0.012140871,0.093041204,0.044558983,0.044171795,0.09176574,0.15881601,0.0059500677,0.008813737,0.012177169,0.007570092,0.006096081,0.0083262855,0.0066963295,0.0054622144,0.0062506963,0.0073874723,0.0134717645,0.026637798,0.0063422793,0.0060174977,0.0076273996,0.008700093,0.007967565,0.00630538,0.009373369,0.006784238,0.0059712995,0.0062967446,0.0063772895,0.0083716465,0.005375207,0.005675865,0.0063519827,0.00643859,0.008226914,0.005637143,0.00624142,0.0063544423,0.006199601,0.004632716,0.0054832078,0.0070670387,0.0063389237,0.006585994,0.007542984,0.005919527,0.0059534875,0.0068357727,0.0068984316
48,20240674,0.0068677166,0.007668059,0.0069554574,0.0066488176,0.007738401,0.007858186,0.08265504,0.02851637,0.084406376,0.009206176,0.093206614,0.056532137,0.037960403,0.1038257,0.13765466,0.006325217,0.009404365,0.0111178225,0.007472919,0.005976537,0.0073358766,0.0069145057,0.005688159,0.005138777,0.007199921,0.015860153,0.025384387,0.0065639443,0.005665632,0.007820851,0.008317017,0.008396209,0.0065973215,0.009153341,0.0065257056,0.0059980834,0.006618763,0.0060329894,0.010068418,0.0055222907,0.0062004384,0.0062706973,0.0057519767,0.008121608,0.0056615076,0.006699932,0.0054976908,0.005637467,0.006199922,0.0057744323,0.009046143,0.0056733973,0.0060300366,0.007863748,0.005672738,0.006032654,0.006883932,0.006182339
49,20240675,0.0067986716,0.0071468735,0.0070244544,0.0065855943,0.0073817517,0.007381797,0.07750399,0.026754452,0.07460757,0.011745454,0.13419783,0.032705855,0.037675552,0.06349696,0.19058663,0.0059210914,0.008922497,0.011470216,0.007745591,0.005887187,0.008223318,0.006656231,0.005296663,0.006834781,0.0070072655,0.013548422,0.023598447,0.0063842176,0.005446008,0.007499127,0.0072949007,0.008130993,0.0062826974,0.0094942,0.0067658043,0.00519513,0.005982973,0.0058911256,0.0051989336,0.005265664,0.005682706,0.00604377,0.006499858,0.008103662,0.005287955,0.006005471,0.005648952,0.0065308698,0.0068325666,0.0054540816,0.007081911,0.0054606968,0.006356376,0.006877459,0.0056701316,0.0057334136,0.0067570335,0.0064361556
50,20240676,0.0067285416,0.0072556403,0.0063982084,0.0060107997,0.00781667,0.0071786656,0.07823306,0.026006611,0.06681717,0.011004814,0.10236917,0.04154969,0.038278233,0.07261763,0.2344874,0.0055659185,0.007964525,0.0113316225,0.0076062363,0.005619282,0.008225031,0.006578244,0.004976151,0.006016903,0.0063726194,0.010229109,0.021273876,0.005463691,0.005320581,0.007391192,0.0073372293,0.007874307,0.0065323524,0.007920373,0.006231119,0.0048733125,0.0062620444,0.0058832765,0.008811446,0.00490776,0.0056099077,0.0060286233,0.005830429,0.0051231873,0.0047040023,0.0052912557,0.0055041886,0.005644974,0.0055791982,0.0047959243,0.0059158537,0.005201461,0.006270955,0.0053175655,0.005240954,0.005819417,0.0072658695,0.0055357935
